# Consolidated USD->INR SBI TT rates. source=SBI_TTBUY is authoritative (sahilgupta/sbi-fx-ratekeeper).
# xls_mid-0.425 / ECB-0.39 are pre-2020 or SBI-outage ESTIMATES (tt_sell = tt_buy + 0.85 fixed spread). Use exact SBI PDF for filing.
date,tt_buy,tt_sell,source
2023-06-01,82.10,82.95,SBI_TTBUY
2023-06-02,81.94,82.79,SBI_TTBUY
2023-06-03,81.98,82.83,SBI_TTBUY
2023-06-05,82.08,82.93,SBI_TTBUY
2023-06-06,82.16,83.01,SBI_TTBUY
2023-06-07,82.16,83.01,SBI_TTBUY
2023-06-08,82.21,83.06,SBI_TTBUY
2023-06-09,82.08,82.93,SBI_TTBUY
2023-06-12,82.05,82.90,SBI_TTBUY
2023-06-13,82.02,82.87,SBI_TTBUY
2023-06-14,81.90,82.75,SBI_TTBUY
2023-06-15,81.75,82.60,SBI_TTBUY
2023-06-16,81.59,82.44,SBI_TTBUY
2023-06-17,81.52,82.37,SBI_TTBUY
2023-06-19,81.54,82.39,SBI_TTBUY
2023-06-20,81.63,82.48,SBI_TTBUY
2023-06-21,81.72,82.57,SBI_TTBUY
2023-06-22,81.54,82.39,SBI_TTBUY
2023-06-23,81.67,82.52,SBI_TTBUY
2023-06-26,81.62,82.47,SBI_TTBUY
2023-06-28,81.60,82.45,SBI_TTBUY
2023-06-30,81.63,82.48,SBI_TTBUY
2023-07-01,81.69,82.54,SBI_TTBUY
2023-07-03,81.45,82.30,SBI_TTBUY
2023-07-04,81.52,82.37,SBI_TTBUY
2023-07-05,81.66,82.51,SBI_TTBUY
2023-07-06,81.95,82.80,SBI_TTBUY
2023-07-07,82.25,83.10,SBI_TTBUY
2023-07-10,82.25,83.10,SBI_TTBUY
2023-07-11,82.01,82.86,SBI_TTBUY
2023-07-12,81.88,82.73,SBI_TTBUY
2023-07-13,81.57,82.42,SBI_TTBUY
2023-07-14,81.54,82.39,SBI_TTBUY
2023-07-17,81.74,82.59,SBI_TTBUY
2023-07-18,81.60,82.45,SBI_TTBUY
2023-07-19,81.70,82.55,SBI_TTBUY
2023-07-20,81.62,82.47,SBI_TTBUY
2023-07-21,81.62,82.47,SBI_TTBUY
2023-07-24,81.62,82.47,SBI_TTBUY
2023-07-25,81.33,82.18,SBI_TTBUY
2023-07-26,81.49,82.34,SBI_TTBUY
2023-07-27,81.53,82.38,SBI_TTBUY
2023-07-28,81.85,82.70,SBI_TTBUY
2023-07-31,81.82,82.67,SBI_TTBUY
2023-08-01,81.92,82.77,SBI_TTBUY
2023-08-02,82.12,82.97,SBI_TTBUY
2023-08-03,82.30,83.15,SBI_TTBUY
2023-08-04,82.34,83.19,SBI_TTBUY
2023-08-05,82.30,83.15,SBI_TTBUY
2023-08-07,82.32,83.17,SBI_TTBUY
2023-08-08,82.40,83.25,SBI_TTBUY
2023-08-09,82.43,83.28,SBI_TTBUY
2023-08-10,82.41,83.26,SBI_TTBUY
2023-08-11,82.34,83.19,SBI_TTBUY
2023-08-14,82.62,83.47,SBI_TTBUY
2023-08-17,82.60,83.45,SBI_TTBUY
2023-08-18,82.63,83.48,SBI_TTBUY
2023-08-19,82.70,83.55,SBI_TTBUY
2023-08-21,82.65,83.50,SBI_TTBUY
2023-08-22,82.67,83.52,SBI_TTBUY
2023-08-23,82.40,83.25,SBI_TTBUY
2023-08-24,82.07,82.92,SBI_TTBUY
2023-08-25,82.22,83.07,SBI_TTBUY
2023-08-28,82.15,83.00,SBI_TTBUY
2023-08-30,82.26,83.11,SBI_TTBUY
2023-08-31,82.25,83.10,SBI_TTBUY
2023-09-01,82.18,83.03,SBI_TTBUY
2023-09-02,82.30,83.15,SBI_TTBUY
2023-09-04,82.28,83.13,SBI_TTBUY
2023-09-05,82.55,83.40,SBI_TTBUY
2023-09-06,82.62,83.47,SBI_TTBUY
2023-09-07,82.70,83.55,SBI_TTBUY
2023-09-08,82.60,83.45,SBI_TTBUY
2023-09-11,82.53,83.38,SBI_TTBUY
2023-09-12,82.55,83.40,SBI_TTBUY
2023-09-13,82.53,83.38,SBI_TTBUY
2023-09-14,82.58,83.43,SBI_TTBUY
2023-09-15,82.64,83.49,SBI_TTBUY
2023-09-16,82.70,83.55,SBI_TTBUY
2023-09-18,82.70,83.55,SBI_TTBUY
2023-09-20,82.81,83.66,SBI_TTBUY
2023-09-22,82.45,83.30,SBI_TTBUY
2023-09-25,82.65,83.50,SBI_TTBUY
2023-09-26,82.80,83.65,SBI_TTBUY
2023-09-27,82.80,83.65,SBI_TTBUY
2023-09-28,82.83,83.68,SBI_TTBUY
2023-09-30,82.75,83.60,SBI_TTBUY
2023-10-03,82.81,83.66,SBI_TTBUY
2023-10-04,82.82,83.67,SBI_TTBUY
2023-10-05,82.81,83.66,SBI_TTBUY
2023-10-06,82.82,83.67,SBI_TTBUY
2023-10-07,82.71,83.56,SBI_TTBUY
2023-10-09,82.82,83.67,SBI_TTBUY
2023-10-10,82.82,83.67,SBI_TTBUY
2023-10-11,82.79,83.67,SBI_TTBUY
2023-10-12,82.77,83.62,SBI_TTBUY
2023-10-13,82.84,83.69,SBI_TTBUY
2023-10-16,82.85,83.70,SBI_TTBUY
2023-10-17,82.83,83.68,SBI_TTBUY
2023-10-18,82.83,83.68,SBI_TTBUY
2023-10-19,82.86,83.71,SBI_TTBUY
2023-10-20,82.78,83.63,SBI_TTBUY
2023-10-21,82.75,83.60,SBI_TTBUY
2023-10-23,82.76,83.61,SBI_TTBUY
2023-10-25,82.68,83.53,SBI_TTBUY
2023-10-26,82.80,83.65,SBI_TTBUY
2023-10-27,82.83,83.68,SBI_TTBUY
2023-10-30,82.85,83.70,SBI_TTBUY
2023-10-31,82.86,83.71,SBI_TTBUY
2023-11-01,82.87,83.72,SBI_TTBUY
2023-11-02,82.83,83.68,SBI_TTBUY
2023-11-03,82.83,83.68,SBI_TTBUY
2023-11-04,82.78,83.63,SBI_TTBUY
2023-11-06,82.75,83.60,SBI_TTBUY
2023-11-07,82.83,83.68,SBI_TTBUY
2023-11-09,82.86,83.71,SBI_TTBUY
2023-11-10,82.88,83.73,SBI_TTBUY
2023-11-13,82.90,83.75,SBI_TTBUY
2023-11-15,82.67,83.52,SBI_TTBUY
2023-11-16,82.78,83.63,SBI_TTBUY
2023-11-17,82.82,83.67,SBI_TTBUY
2023-11-18,82.89,83.74,SBI_TTBUY
2023-11-20,82.87,83.72,SBI_TTBUY
2023-11-21,82.92,83.77,SBI_TTBUY
2023-11-22,82.91,83.76,SBI_TTBUY
2023-11-23,82.88,83.73,SBI_TTBUY
2023-11-24,82.94,83.79,SBI_TTBUY
2023-11-28,82.97,83.82,SBI_TTBUY
2023-11-29,82.92,83.77,SBI_TTBUY
2023-11-30,82.92,83.77,SBI_TTBUY
2023-12-01,82.88,83.73,SBI_TTBUY
2023-12-02,82.82,83.67,SBI_TTBUY
2023-12-04,82.87,83.72,SBI_TTBUY
2023-12-05,82.98,83.83,SBI_TTBUY
2023-12-06,82.95,83.80,SBI_TTBUY
2023-12-07,82.96,83.81,SBI_TTBUY
2023-12-08,82.95,83.80,SBI_TTBUY
2023-12-11,82.98,83.83,SBI_TTBUY
2023-12-12,82.97,83.82,SBI_TTBUY
2023-12-13,82.98,83.83,SBI_TTBUY
2023-12-14,82.90,83.75,SBI_TTBUY
2023-12-15,82.75,83.60,SBI_TTBUY
2023-12-16,82.65,83.50,SBI_TTBUY
2023-12-18,82.57,83.42,SBI_TTBUY
2023-12-19,82.78,83.63,SBI_TTBUY
2023-12-20,82.77,83.62,SBI_TTBUY
2023-12-21,82.78,83.63,SBI_TTBUY
2023-12-22,82.85,83.70,SBI_TTBUY
2023-12-26,82.77,83.62,SBI_TTBUY
2023-12-27,82.81,83.66,SBI_TTBUY
2023-12-28,82.88,83.73,SBI_TTBUY
2023-12-29,82.76,83.61,SBI_TTBUY
2023-12-30,82.78,83.63,SBI_TTBUY
2024-01-01,82.78,83.63,SBI_TTBUY
2024-01-02,82.86,83.71,SBI_TTBUY
2024-01-03,82.91,83.76,SBI_TTBUY
2024-01-04,82.84,83.69,SBI_TTBUY
2024-01-05,82.84,83.69,SBI_TTBUY
2024-01-06,82.74,83.59,SBI_TTBUY
2024-01-08,82.71,83.56,SBI_TTBUY
2024-01-09,82.66,83.51,SBI_TTBUY
2024-01-10,82.74,83.59,SBI_TTBUY
2024-01-11,82.66,83.51,SBI_TTBUY
2024-01-12,82.68,83.53,SBI_TTBUY
2024-01-15,82.43,83.28,SBI_TTBUY
2024-01-16,82.55,83.40,SBI_TTBUY
2024-01-17,82.73,83.58,SBI_TTBUY
2024-01-18,82.73,83.58,SBI_TTBUY
2024-01-19,82.75,83.60,SBI_TTBUY
2024-01-20,82.68,83.53,SBI_TTBUY
2024-01-23,82.73,83.58,SBI_TTBUY
2024-01-24,82.75,83.60,SBI_TTBUY
2024-01-25,82.73,83.58,SBI_TTBUY
2024-01-29,82.74,83.59,SBI_TTBUY
2024-01-30,82.74,83.59,SBI_TTBUY
2024-01-31,82.72,83.57,SBI_TTBUY
2024-02-01,82.63,83.48,SBI_TTBUY
2024-02-02,82.52,83.37,SBI_TTBUY
2024-02-03,82.60,83.45,SBI_TTBUY
2024-02-05,82.64,83.49,SBI_TTBUY
2024-02-06,82.64,83.49,SBI_TTBUY
2024-02-07,82.64,83.49,SBI_TTBUY
2024-02-08,82.56,83.41,SBI_TTBUY
2024-02-09,82.57,83.42,SBI_TTBUY
2024-02-12,82.63,83.48,SBI_TTBUY
2024-02-13,82.59,83.44,SBI_TTBUY
2024-02-14,82.70,83.55,SBI_TTBUY
2024-02-15,82.60,83.45,SBI_TTBUY
2024-02-16,82.63,83.48,SBI_TTBUY
2024-02-17,82.61,83.46,SBI_TTBUY
2024-02-20,82.62,83.47,SBI_TTBUY
2024-02-21,82.51,83.36,SBI_TTBUY
2024-02-22,82.54,83.39,SBI_TTBUY
2024-02-23,82.46,83.31,SBI_TTBUY
2024-02-26,82.49,83.34,SBI_TTBUY
2024-02-27,82.48,83.33,SBI_TTBUY
2024-02-28,82.50,83.35,SBI_TTBUY
2024-02-29,82.49,83.34,SBI_TTBUY
2024-03-01,82.47,83.32,SBI_TTBUY
2024-03-02,82.45,83.30,SBI_TTBUY
2024-03-04,82.46,83.31,SBI_TTBUY
2024-03-05,82.50,83.35,SBI_TTBUY
2024-03-06,82.51,83.36,SBI_TTBUY
2024-03-07,82.42,83.27,SBI_TTBUY
2024-03-11,82.32,83.17,SBI_TTBUY
2024-03-12,82.33,83.18,SBI_TTBUY
2024-03-13,82.42,83.27,SBI_TTBUY
2024-03-14,82.44,83.29,SBI_TTBUY
2024-03-15,82.55,83.40,SBI_TTBUY
2024-03-16,82.49,83.34,SBI_TTBUY
2024-03-18,82.45,83.30,SBI_TTBUY
2024-03-19,82.54,83.39,SBI_TTBUY
2024-03-20,82.61,83.46,SBI_TTBUY
2024-03-21,82.68,83.53,SBI_TTBUY
2024-03-22,82.88,83.73,SBI_TTBUY
2024-03-26,82.95,83.80,SBI_TTBUY
2024-03-27,82.93,83.78,SBI_TTBUY
2024-03-28,82.93,83.78,SBI_TTBUY
2024-03-30,82.95,83.80,SBI_TTBUY
2024-04-02,82.97,83.82,SBI_TTBUY
2024-04-03,82.97,83.82,SBI_TTBUY
2024-04-04,83.03,83.88,SBI_TTBUY
2024-04-05,83.04,83.89,SBI_TTBUY
2024-04-06,82.92,83.77,SBI_TTBUY
2024-04-08,82.87,83.72,SBI_TTBUY
2024-04-10,82.82,83.67,SBI_TTBUY
2024-04-12,82.96,83.81,SBI_TTBUY
2024-04-15,83.04,83.89,SBI_TTBUY
2024-04-16,83.10,83.95,SBI_TTBUY
2024-04-18,83.10,83.95,SBI_TTBUY
2024-04-19,83.17,84.02,SBI_TTBUY
2024-04-20,82.97,83.82,SBI_TTBUY
2024-04-22,83.01,83.86,SBI_TTBUY
2024-04-23,82.97,83.82,SBI_TTBUY
2024-04-24,82.90,83.75,SBI_TTBUY
2024-04-25,82.94,83.79,SBI_TTBUY
2024-04-26,82.90,83.75,SBI_TTBUY
2024-05-02,83.03,83.88,SBI_TTBUY
2024-05-03,82.99,83.84,SBI_TTBUY
2024-05-04,82.98,83.83,SBI_TTBUY
2024-05-07,83.08,83.93,SBI_TTBUY
2024-05-08,83.10,83.95,SBI_TTBUY
2024-05-09,83.09,83.94,SBI_TTBUY
2024-05-10,83.08,83.93,SBI_TTBUY
2024-05-13,83.11,83.96,SBI_TTBUY
2024-05-14,83.11,83.96,SBI_TTBUY
2024-05-15,83.09,83.94,SBI_TTBUY
2024-05-16,83.05,83.90,SBI_TTBUY
2024-05-17,83.10,83.95,SBI_TTBUY
2024-05-18,82.95,83.80,SBI_TTBUY
2024-05-21,82.91,83.76,SBI_TTBUY
2024-05-22,82.91,83.76,SBI_TTBUY
2024-05-24,82.85,83.70,SBI_TTBUY
2024-05-27,82.69,83.54,SBI_TTBUY
2024-05-28,82.74,83.59,SBI_TTBUY
2024-05-29,82.82,83.67,SBI_TTBUY
2024-05-30,83.02,83.87,SBI_TTBUY
2024-05-31,83.05,83.90,SBI_TTBUY
2024-06-01,83.00,83.85,SBI_TTBUY
2024-06-03,82.61,83.46,SBI_TTBUY
2024-06-04,83.15,84.00,SBI_TTBUY
2024-06-05,83.05,83.90,SBI_TTBUY
2024-06-06,83.00,83.85,SBI_TTBUY
2024-06-07,83.05,83.90,SBI_TTBUY
2024-06-10,83.09,83.94,SBI_TTBUY
2024-06-12,83.10,83.95,SBI_TTBUY
2024-06-13,83.13,83.98,SBI_TTBUY
2024-06-14,83.14,83.99,SBI_TTBUY
2024-06-15,83.15,84.00,SBI_TTBUY
2024-06-18,83.12,83.97,SBI_TTBUY
2024-06-19,82.98,83.83,SBI_TTBUY
2024-06-20,83.20,84.05,SBI_TTBUY
2024-06-21,83.19,84.04,SBI_TTBUY
2024-06-24,83.08,83.93,SBI_TTBUY
2024-06-25,83.09,83.94,SBI_TTBUY
2024-06-26,83.05,83.90,SBI_TTBUY
2024-06-27,83.12,83.97,SBI_TTBUY
2024-06-28,83.00,83.85,SBI_TTBUY
2024-06-29,83.00,83.85,SBI_TTBUY
2024-07-01,82.99,83.84,SBI_TTBUY
2024-07-02,83.11,83.96,SBI_TTBUY
2024-07-03,83.12,83.97,SBI_TTBUY
2024-07-04,83.13,83.98,SBI_TTBUY
2024-07-05,83.06,83.91,SBI_TTBUY
2024-07-06,83.06,83.91,SBI_TTBUY
2024-07-08,83.05,83.90,SBI_TTBUY
2024-07-09,83.08,83.93,SBI_TTBUY
2024-07-10,83.10,83.95,SBI_TTBUY
2024-07-11,83.10,83.95,SBI_TTBUY
2024-07-12,83.14,83.99,SBI_TTBUY
2024-07-15,83.14,83.99,SBI_TTBUY
2024-07-16,83.19,84.04,SBI_TTBUY
2024-07-18,83.18,84.03,SBI_TTBUY
2024-07-19,83.23,84.08,SBI_TTBUY
2024-07-20,83.30,84.15,SBI_TTBUY
2024-07-22,83.27,84.12,SBI_TTBUY
2024-07-23,83.24,84.09,SBI_TTBUY
2024-07-24,83.29,84.14,SBI_TTBUY
2024-07-25,83.31,84.16,SBI_TTBUY
2024-07-26,83.33,84.18,SBI_TTBUY
2024-07-29,83.31,84.16,SBI_TTBUY
2024-07-30,83.33,84.18,SBI_TTBUY
2024-07-31,83.32,84.17,SBI_TTBUY
2024-08-01,83.28,84.13,SBI_TTBUY
2024-08-02,83.33,84.18,SBI_TTBUY
2024-08-03,83.35,84.20,SBI_TTBUY
2024-08-05,83.40,84.25,SBI_TTBUY
2024-08-06,83.46,84.31,SBI_TTBUY
2024-08-07,83.48,84.33,SBI_TTBUY
2024-08-08,83.54,84.39,SBI_TTBUY
2024-08-09,83.55,84.40,SBI_TTBUY
2024-08-12,83.55,84.40,SBI_TTBUY
2024-08-13,83.55,84.40,SBI_TTBUY
2024-08-14,83.51,84.36,SBI_TTBUY
2024-08-16,83.54,84.39,SBI_TTBUY
2024-08-17,83.50,84.35,SBI_TTBUY
2024-08-19,83.49,84.34,SBI_TTBUY
2024-08-20,83.46,84.31,SBI_TTBUY
2024-08-21,83.41,84.26,SBI_TTBUY
2024-08-22,83.53,84.38,SBI_TTBUY
2024-08-23,83.53,84.38,SBI_TTBUY
2024-08-26,83.42,84.27,SBI_TTBUY
2024-08-27,83.53,84.38,SBI_TTBUY
2024-08-28,83.54,84.39,SBI_TTBUY
2024-08-29,83.52,84.37,SBI_TTBUY
2024-08-30,83.44,84.29,SBI_TTBUY
2024-08-31,83.50,84.35,SBI_TTBUY
2024-09-02,83.47,84.32,SBI_TTBUY
2024-09-03,83.53,84.38,SBI_TTBUY
2024-09-04,83.55,84.40,SBI_TTBUY
2024-09-05,83.57,84.42,SBI_TTBUY
2024-09-06,83.57,84.42,SBI_TTBUY
2024-09-09,83.56,84.41,SBI_TTBUY
2024-09-10,83.55,84.40,SBI_TTBUY
2024-09-11,83.56,84.41,SBI_TTBUY
2024-09-12,83.57,84.42,SBI_TTBUY
2024-09-13,83.52,84.37,SBI_TTBUY
2024-09-16,83.49,84.34,SBI_TTBUY
2024-09-17,83.47,84.32,SBI_TTBUY
2024-09-19,83.25,84.10,SBI_TTBUY
2024-09-20,83.10,83.95,SBI_TTBUY
2024-09-21,83.10,83.95,SBI_TTBUY
2024-09-23,83.05,83.90,SBI_TTBUY
2024-09-24,83.20,84.05,SBI_TTBUY
2024-09-25,83.18,84.03,SBI_TTBUY
2024-09-26,83.25,84.10,SBI_TTBUY
2024-09-27,83.25,84.10,SBI_TTBUY
2024-09-30,83.30,84.15,SBI_TTBUY
2024-10-01,83.41,84.26,SBI_TTBUY
2024-10-03,83.51,84.36,SBI_TTBUY
2024-10-04,83.55,84.40,SBI_TTBUY
2024-10-05,83.60,84.45,SBI_TTBUY
2024-10-07,83.56,84.41,SBI_TTBUY
2024-10-08,83.57,84.42,SBI_TTBUY
2024-10-09,83.53,84.38,SBI_TTBUY
2024-10-10,83.55,84.40,SBI_TTBUY
2024-10-11,83.56,84.41,SBI_TTBUY
2024-10-14,83.66,84.51,SBI_TTBUY
2024-10-15,83.66,84.51,SBI_TTBUY
2024-10-16,83.65,84.50,SBI_TTBUY
2024-10-17,83.62,84.47,SBI_TTBUY
2024-10-18,83.66,84.51,SBI_TTBUY
2024-10-19,83.66,84.51,SBI_TTBUY
2024-10-21,83.65,84.50,SBI_TTBUY
2024-10-22,83.67,84.52,SBI_TTBUY
2024-10-23,83.67,84.52,SBI_TTBUY
2024-10-24,83.66,84.51,SBI_TTBUY
2024-10-25,83.67,84.52,SBI_TTBUY
2024-10-28,83.68,84.53,SBI_TTBUY
2024-10-29,83.68,84.53,SBI_TTBUY
2024-10-30,83.67,84.52,SBI_TTBUY
2024-10-31,83.68,84.53,SBI_TTBUY
2024-11-04,83.67,84.52,SBI_TTBUY
2024-11-05,83.70,84.55,SBI_TTBUY
2024-11-06,83.75,84.60,SBI_TTBUY
2024-11-07,83.86,84.71,SBI_TTBUY
2024-11-08,83.95,84.80,SBI_TTBUY
2024-11-11,83.98,84.83,SBI_TTBUY
2024-11-12,83.99,84.84,SBI_TTBUY
2024-11-13,84.00,84.85,SBI_TTBUY
2024-11-14,84.00,84.85,SBI_TTBUY
2024-11-18,84.00,84.85,SBI_TTBUY
2024-11-19,84.00,84.85,SBI_TTBUY
2024-11-21,84.01,84.86,SBI_TTBUY
2024-11-22,84.09,84.94,SBI_TTBUY
2024-11-25,83.95,84.80,SBI_TTBUY
2024-11-26,83.90,84.75,SBI_TTBUY
2024-11-27,84.00,84.85,SBI_TTBUY
2024-11-28,84.05,84.90,SBI_TTBUY
2024-11-29,84.09,84.94,SBI_TTBUY
2024-11-30,84.15,85.00,SBI_TTBUY
2024-12-02,84.16,85.01,SBI_TTBUY
2024-12-03,84.25,85.10,SBI_TTBUY
2024-12-04,84.30,85.15,SBI_TTBUY
2024-12-05,84.32,85.17,SBI_TTBUY
2024-12-06,84.25,85.10,SBI_TTBUY
2024-12-07,84.27,85.12,SBI_TTBUY
2024-12-09,84.32,85.17,SBI_TTBUY
2024-12-10,84.38,85.23,SBI_TTBUY
2024-12-11,84.45,85.30,SBI_TTBUY
2024-12-12,84.45,85.30,SBI_TTBUY
2024-12-13,84.46,85.31,SBI_TTBUY
2024-12-16,84.42,85.27,SBI_TTBUY
2024-12-17,84.49,85.34,SBI_TTBUY
2024-12-18,84.51,85.36,SBI_TTBUY
2024-12-19,84.62,85.47,SBI_TTBUY
2024-12-20,84.55,85.40,SBI_TTBUY
2024-12-21,84.60,85.45,SBI_TTBUY
2024-12-23,84.60,85.45,SBI_TTBUY
2024-12-24,84.70,85.55,SBI_TTBUY
2024-12-26,84.85,85.70,SBI_TTBUY
2024-12-27,85.15,86.00,SBI_TTBUY
2024-12-30,85.10,85.95,SBI_TTBUY
2024-12-31,85.20,86.05,SBI_TTBUY
2025-01-01,85.22,86.07,SBI_TTBUY
2025-01-02,85.30,86.15,SBI_TTBUY
2025-01-03,85.38,86.23,SBI_TTBUY
2025-01-04,85.35,86.20,SBI_TTBUY
2025-01-06,85.38,86.23,SBI_TTBUY
2025-01-07,85.39,86.24,SBI_TTBUY
2025-01-08,85.40,86.25,SBI_TTBUY
2025-01-09,85.52,86.37,SBI_TTBUY
2025-01-10,85.48,86.33,SBI_TTBUY
2025-01-13,85.95,86.80,SBI_TTBUY
2025-01-14,86.25,87.10,SBI_TTBUY
2025-01-15,85.95,86.80,SBI_TTBUY
2025-01-16,86.00,86.85,SBI_TTBUY
2025-01-17,86.20,87.05,SBI_TTBUY
2025-01-18,86.20,87.05,SBI_TTBUY
2025-01-20,86.10,86.95,SBI_TTBUY
2025-01-21,86.10,86.95,SBI_TTBUY
2025-01-22,86.00,86.85,SBI_TTBUY
2025-01-23,86.05,86.90,SBI_TTBUY
2025-01-24,85.80,86.65,SBI_TTBUY
2025-01-27,85.95,86.80,SBI_TTBUY
2025-01-28,86.10,86.95,SBI_TTBUY
2025-01-29,86.20,87.05,SBI_TTBUY
2025-01-30,86.15,87.00,SBI_TTBUY
2025-01-31,86.20,87.05,SBI_TTBUY
2025-02-01,86.20,87.05,SBI_TTBUY
2025-02-03,86.80,87.65,SBI_TTBUY
2025-02-04,86.60,87.45,SBI_TTBUY
2025-02-05,87.00,87.85,SBI_TTBUY
2025-02-06,87.10,87.95,SBI_TTBUY
2025-02-07,87.05,87.90,SBI_TTBUY
2025-02-10,87.10,87.95,SBI_TTBUY
2025-02-11,86.35,87.20,SBI_TTBUY
2025-02-12,86.30,87.15,SBI_TTBUY
2025-02-13,86.40,87.25,SBI_TTBUY
2025-02-14,86.45,87.30,SBI_TTBUY
2025-02-15,86.30,87.15,SBI_TTBUY
2025-02-17,86.28,87.13,SBI_TTBUY
2025-02-18,86.50,87.35,SBI_TTBUY
2025-02-20,86.25,87.10,SBI_TTBUY
2025-02-21,86.30,87.15,SBI_TTBUY
2025-02-24,86.20,87.05,SBI_TTBUY
2025-02-25,86.70,87.55,SBI_TTBUY
2025-02-27,86.85,87.70,SBI_TTBUY
2025-02-28,86.95,87.80,SBI_TTBUY
2025-03-01,87.10,87.95,SBI_TTBUY
2025-03-03,86.95,87.80,SBI_TTBUY
2025-03-04,86.95,87.80,SBI_TTBUY
2025-03-05,86.65,87.50,SBI_TTBUY
2025-03-06,86.70,87.55,SBI_TTBUY
2025-03-07,86.50,87.35,SBI_TTBUY
2025-03-10,86.87,87.72,SBI_TTBUY
2025-03-11,86.98,87.83,SBI_TTBUY
2025-03-12,86.85,87.70,SBI_TTBUY
2025-03-13,86.75,87.60,SBI_TTBUY
2025-03-15,86.55,87.40,SBI_TTBUY
2025-03-17,86.50,87.35,SBI_TTBUY
2025-03-18,86.15,87.00,SBI_TTBUY
2025-03-19,86.25,87.10,SBI_TTBUY
2025-03-20,85.80,86.65,SBI_TTBUY
2025-03-21,85.60,86.45,SBI_TTBUY
2025-03-24,85.20,86.05,SBI_TTBUY
2025-03-25,85.30,86.15,SBI_TTBUY
2025-03-26,85.30,86.15,SBI_TTBUY
2025-03-27,85.50,86.35,SBI_TTBUY
2025-03-28,85.10,85.95,SBI_TTBUY
2025-03-29,85.10,85.95,SBI_TTBUY
2025-04-02,85.25,86.10,SBI_TTBUY
2025-04-03,85.15,86.00,SBI_TTBUY
2025-04-04,84.80,85.65,SBI_TTBUY
2025-04-05,85.10,85.95,SBI_TTBUY
2025-04-07,85.30,86.15,SBI_TTBUY
2025-04-08,85.70,86.55,SBI_TTBUY
2025-04-09,86.20,87.05,SBI_TTBUY
2025-04-11,85.70,86.55,SBI_TTBUY
2025-04-15,85.35,86.20,SBI_TTBUY
2025-04-16,85.20,86.05,SBI_TTBUY
2025-04-17,85.10,85.95,SBI_TTBUY
2025-04-19,85.00,85.85,SBI_TTBUY
2025-04-21,84.70,85.55,SBI_TTBUY
2025-04-22,84.75,85.60,SBI_TTBUY
2025-04-23,84.90,85.75,SBI_TTBUY
2025-04-24,85.20,86.05,SBI_TTBUY
2025-04-25,85.10,85.95,SBI_TTBUY
2025-04-28,84.65,85.50,SBI_TTBUY
2025-04-29,84.70,85.55,SBI_TTBUY
2025-04-30,84.25,85.10,SBI_TTBUY
2025-05-02,83.60,84.45,SBI_TTBUY
2025-05-03,84.10,84.95,SBI_TTBUY
2025-05-05,83.85,84.70,SBI_TTBUY
2025-05-06,83.85,84.70,SBI_TTBUY
2025-05-07,84.26,85.11,SBI_TTBUY
2025-05-08,84.85,85.70,SBI_TTBUY
2025-05-09,85.30,86.15,SBI_TTBUY
2025-05-13,85.00,85.85,SBI_TTBUY
2025-05-14,84.85,85.70,SBI_TTBUY
2025-05-15,85.10,85.95,SBI_TTBUY
2025-05-16,85.00,85.85,SBI_TTBUY
2025-05-17,85.10,85.95,SBI_TTBUY
2025-05-19,85.10,85.95,SBI_TTBUY
2025-05-20,85.10,85.95,SBI_TTBUY
2025-05-21,85.20,86.05,SBI_TTBUY
2025-05-22,85.60,86.45,SBI_TTBUY
2025-05-23,84.75,85.60,SBI_TTBUY
2025-05-26,84.60,85.45,SBI_TTBUY
2025-05-27,84.95,85.80,SBI_TTBUY
2025-05-28,85.20,86.05,SBI_TTBUY
2025-05-29,85.10,85.95,SBI_TTBUY
2025-05-30,84.90,85.75,SBI_TTBUY
2025-05-31,85.10,85.95,SBI_TTBUY
2025-06-02,85.10,85.95,SBI_TTBUY
2025-06-03,85.10,85.95,SBI_TTBUY
2025-06-04,85.50,86.35,SBI_TTBUY
2025-06-05,85.45,86.30,SBI_TTBUY
2025-06-06,85.50,86.35,SBI_TTBUY
2025-06-09,85.20,86.05,SBI_TTBUY
2025-06-10,85.20,86.05,SBI_TTBUY
2025-06-11,85.10,85.95,SBI_TTBUY
2025-06-12,85.05,85.90,SBI_TTBUY
2025-06-13,85.75,86.60,SBI_TTBUY
2025-06-16,85.60,86.45,SBI_TTBUY
2025-06-17,85.60,86.45,SBI_TTBUY
2025-06-18,85.95,86.80,SBI_TTBUY
2025-06-19,86.35,87.20,SBI_TTBUY
2025-06-20,86.20,87.05,SBI_TTBUY
2025-06-21,86.15,87.00,SBI_TTBUY
2025-06-23,86.35,87.20,SBI_TTBUY
2025-06-24,85.75,86.60,SBI_TTBUY
2025-06-25,85.60,86.45,SBI_TTBUY
2025-06-26,85.30,86.15,SBI_TTBUY
2025-06-27,85.10,85.95,SBI_TTBUY
2025-06-30,85.10,85.95,SBI_TTBUY
2025-07-01,85.20,86.05,SBI_TTBUY
2025-07-02,85.20,86.05,SBI_TTBUY
2025-07-03,84.90,85.75,SBI_TTBUY
2025-07-04,85.00,85.85,SBI_TTBUY
2025-07-05,85.10,85.95,SBI_TTBUY
2025-07-07,85.40,86.25,SBI_TTBUY
2025-07-08,85.30,86.15,SBI_TTBUY
